,Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
0,1447296446.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,808,14.3
1,1447158014.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,3188,87.94
2,1447138898.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,2331,61.2
3,1447363527.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,847,16.16
4,1447363980.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,2163,52.34
5,1447351440.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,3332,92.8
6,1447320235.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,1782,46.9
7,1447158018.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,427,2.86
8,1447219340.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,1291,26.6
9,1447398415.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,2294,62.2
10,1447381678.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,2766,75.5
11,1447170784.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700106,PLANT16,PORT09,798,14.3
12,1447155055.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,739,73.9
13,1447257264.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,280,7.800000000000001
14,1447240988.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,574,59.5
15,1447257230.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,556,52.7
16,1447260652.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,544,58.5
17,1447139374.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,1151,181.7
18,1447308589.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,1404,227.2
19,1447191270.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697884,PLANT16,PORT09,662,74.1
20,1447191283.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,836,80.43000000000002
21,1447352425.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,2063,265.1
22,1447211828.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,2114,267.1
23,1447232832.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,2108,271.1
24,1447205080.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,1120,112.6
25,1447365979.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702654,PLANT16,PORT09,706,61.8
26,1447157117.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,889,107.88
27,1447398412.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,1793,216.57
28,1447377318.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,491,27.81
29,1447257238.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,1044,112.6
30,1447368958.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702653,PLANT16,PORT09,447,32.9
31,1447308590.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,328,13.36
32,1447398478.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,973,106.88
33,1447377315.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,1179,129.14
34,1447365992.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702653,PLANT16,PORT09,814,74.25
35,1447223050.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,1464,171.22
36,1447260685.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,347,6.18
37,1447299201.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,771,77.25
38,1447330060.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,469,27.9
39,1447260669.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,382,15.45
40,1447157118.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,507,43.17
41,1447205081.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,419,16.45
42,1447398411.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702654,PLANT16,PORT09,452,33.9
43,1447257237.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,486,24.72
44,1447241002.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,729,60.8
45,1447398480.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,366,19.54
46,1447398419.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702653,PLANT16,PORT09,539,43.26
47,1447308591.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,304,9.27
48,1447241004.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,544,46.35
49,1447191287.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,679,65.8
50,1447232830.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,868,101.7
51,1447377316.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702654,PLANT16,PORT09,672,66.8
52,1447211551.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,890,84.7
53,1447257265.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699336,PLANT16,PORT09,801,78.34
54,1447365978.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1702652,PLANT16,PORT09,605,46.35
55,1447299202.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1699337,PLANT16,PORT09,897,89.7
56,1447257424.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697883,PLANT16,PORT09,840,83.4
57,1447260632.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697883,PLANT16,PORT09,631,50.68
58,1447296447.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1287,15.4
59,1447363576.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,3308,48.2
60,1447320236.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,2233,31.26
61,1447202430.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1276,16.4
62,1447211552.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1325,14.4
63,1447219351.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,735,7.7
64,1447320234.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1294,16.4
65,1447158019.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,696,6.16
66,1447260608.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,3333,42.2
67,1447158013.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,2928,38.04
68,1447191274.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1279,14.4
69,1447170785.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1320,16.4
70,1447138896.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,2285,32.8
71,1447240998.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,1819,23.1
72,1447320233.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,339,1.54
73,1447351441.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,4302,66.6
74,1447381679.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,3322,42.2
75,1447178727.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,781,7.7
76,1447398416.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1700035,PLANT16,PORT09,3266,43.2
77,1447191279.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2716,457.16
78,1447308638.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,1498,245.08
79,1447155060.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,617,54.52
80,1447155062.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,898,113.04
81,1447260618.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,555,56.52
82,1447398414.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,4377,820.44
83,1447191290.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,540,60.52
84,1447202233.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,887,121.04
85,1447260619.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,1803,302.6
86,1447143191.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,936,144.88
87,1447241007.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2040,368.12
88,1447155058.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,3003,498.67999999999995
89,1447232833.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2095,384.12
90,1447178729.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2034,337.12
91,1447308637.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,973,136.88
92,1447143210.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,529,37.68
93,1447254053.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2992,525.68
94,1447170786.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2066,369.12
95,1447219266.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,3914,644.24
96,1447296451.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,1222,164.56
97,1447232835.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,3876,717.24
98,1447138894.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2079,345.12
99,1447178730.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,1136,184.56
100,1447138904.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,3931,777.24
101,1447211522.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2393,434.64
102,1447364331.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,1655,257.76
103,1447260625.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2078,345.12
104,1447398417.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,946,148.88
105,1447308587.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2120,335.12
106,1447202439.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,1230,195.56
107,1447351442.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2115,344.12
108,1447158020.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2045,346.12
109,1447316597.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,935,134.88
110,1447155063.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2943,540.68
111,1447329978.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2936,567.68
112,1447191277.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2985,484.67999999999995
113,1447373138.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2938,521.68
114,1447363981.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,716,83.36
115,1447211523.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,4464,813.28
116,1447202438.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2109,331.12
117,1447241229.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2978,504.67999999999995
118,1447143196.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696799,PLANT16,PORT09,2100,333.12
119,1447158021.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2066,341.12
120,1447170789.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2972,508.67999999999995
121,1447254058.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2069,348.12
122,1447316596.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2233,404.8
123,1447381635.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1697317,PLANT16,PORT09,2088,353.12
124,1447178728.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,2665,417.92
125,1447202432.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,1961,308.36
126,1447138902.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,2974,524.1600000000001
127,1447296448.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,2322,397.6
128,1447296450.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,950,132.56
129,1447358735.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,1942,292.36
130,1447202424.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,352,19.08
131,1447143195.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,1208,176.72
132,1447202192.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,2117,293.44
133,1447211521.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,2087,341.44
134,1447158024.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,3927,608.88
135,1447352431.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,4090,641.04
136,1447155057.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,3851,704.88
137,1447170793.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,3927,619.88
138,1447191282.7,2013-05-26,PORT09,V44_3,1,CRF,3,0,V55555_53,1696798,PLANT16,PORT09,3845,676.88
139,1447306622.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699333,PLANT03,PORT09,1529,3.00825142725
140,1447306541.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699268,PLANT03,PORT09,1495,2.653359698893519
141,1447392840.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699268,PLANT03,PORT09,899,1.3266798494467595
142,1447306543.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699268,PLANT03,PORT09,1437,2.653359698893519
143,1447189595.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699584,PLANT03,PORT09,1914,5.94
144,1447189594.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699584,PLANT03,PORT09,1956,5.94
145,1447189593.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699584,PLANT03,PORT09,1964,5.94
146,1447405923.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699584,PLANT03,PORT09,1961,5.94
147,1447306544.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699584,PLANT03,PORT09,3624,11.82
148,1447182454.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699562,PLANT03,PORT09,4802,8.892328133604314
149,1447320769.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699562,PLANT03,PORT09,4871,8.892328133604314
150,1447316999.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699562,PLANT03,PORT09,1768,2.964109377868105
151,1447320723.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699564,PLANT03,PORT09,10054,8.931931144366747
152,1447306567.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699564,PLANT03,PORT09,14988,13.39789671655012
153,1447306637.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699564,PLANT03,PORT09,10079,8.931931144366747
154,1447399896.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699561,PLANT03,PORT09,12802,10.895465198828123
155,1447306540.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699561,PLANT03,PORT09,5308,4.358186079531249
156,1447306621.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699561,PLANT03,PORT09,10309,8.716372159062498
157,1447320841.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699561,PLANT03,PORT09,10235,8.716372159062498
158,1447399894.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699561,PLANT03,PORT09,10295,8.716372159062498
159,1447320823.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699793,PLANT03,PORT09,1910,5.92
160,1447418500.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1700980,PLANT03,PORT09,2840,5.76
161,1447379297.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,12737,9.30225411425535
162,1447269468.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,42789,28.62766398846819
163,1447379325.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,7821,5.58135246855321
164,1447269470.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,20304,13.88360658280856
165,1447182453.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,15243,11.16270493710642
166,1447379201.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699792,PLANT03,PORT09,10279,7.44180329140428
167,1447344845.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699314,PLANT03,PORT09,1156,6.446666666666666
168,1447412852.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699314,PLANT03,PORT09,1233,6.44
169,1447313126.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699314,PLANT03,PORT09,1196,6.4
170,1447320655.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699315,PLANT03,PORT09,19176,51.97976608393829
171,1447269469.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699315,PLANT03,PORT09,5648,16.70850459541094
172,1447182458.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699312,PLANT03,PORT09,3905,9.471312
173,1447182460.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,6662,13.331346388291161
174,1447410408.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,13116,30.662692776582322
175,1447306545.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,1847,3.5828365970727902
176,1447403803.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,6694,13.331346388291161
177,1447392326.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,3505,7.1656731941455805
178,1447392328.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,6652,14.331346388291161
179,1447392327.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699795,PLANT03,PORT09,5125,10.748509791218371
180,1447320842.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,5966,8.199930522749009
181,1447379298.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,4060,5.466620348499339
182,1447399895.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,11655,17.399861045498017
183,1447355125.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,6010,8.199930522749009
184,1447379324.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699797,PLANT03,PORT09,7920,11.933240696998679
185,1447182474.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699371,PLANT03,PORT09,6005,5.897706800459018
186,1447182478.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699371,PLANT03,PORT09,2249,1.9659022668196726
187,1447320824.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699836,PLANT03,PORT09,12243,118.74
188,1447405962.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699836,PLANT03,PORT09,3864,33.86
189,1447320801.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699329,PLANT03,PORT09,8665,45.193284719732084
190,1447306592.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699329,PLANT03,PORT09,858,3.1566631942665775
191,1447306624.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699329,PLANT03,PORT09,2677,13.62665277706631
192,1447405947.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699329,PLANT03,PORT09,854,3.1566631942665775
193,1447182481.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699327,PLANT03,PORT09,926,2.697477693159763
194,1447405954.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699623,PLANT03,PORT09,10531,39.18065153998411
195,1447325921.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699625,PLANT03,PORT09,12240,46.2910961650617
196,1447182468.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699625,PLANT03,PORT09,840,2.114554808253085
197,1447392875.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699625,PLANT03,PORT09,9288,34.71832212379628
198,1447325913.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699625,PLANT03,PORT09,844,2.114554808253085
199,1447325915.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699625,PLANT03,PORT09,15926,56.97842501458021
200,1447269586.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699248,PLANT03,PORT09,1445,3.9870057233421057
201,1447182480.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699248,PLANT03,PORT09,3291,9.967514308355264
202,1447406046.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699248,PLANT03,PORT09,3250,9.967514308355264
203,1447242978.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699416,PLANT03,PORT09,4500,12.791974839660886
204,1447340137.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699416,PLANT03,PORT09,5049,15.762256959612442
205,1447252496.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699416,PLANT03,PORT09,2682,7.881128479806221
206,1447340136.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699416,PLANT03,PORT09,5088,15.762256959612442
207,1447182463.7,2013-05-26,PORT04,V44_3,4,CRF,0,0,V555555555555555_29,1699418,PLANT03,PORT09,14093,48.30336531733605
208,1447405955.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699418,PLANT03,PORT09,890,1.926233274666785
209,1447405945.7,2013-05-26,PORT04,V44_3,0,CRF,0,0,V555555555555555_29,1699419,PLANT03,PORT09,5092,13.154860516053335
